# STN,YYYYMMDD,   FG,  FXX,   TG,   DR,   RH,  VVN
225,20230606,68,120,     ,     ,     ,     
225,20230607,63,120,     ,     ,     ,     
225,20230608,75,140,     ,     ,     ,     
225,20230609,89,150,     ,     ,     ,     
225,20230610,78,120,     ,     ,     ,     
225,20230611,52,110,     ,     ,     ,     
225,20230612,60,110,     ,     ,     ,     
225,20230613,79,140,     ,     ,     ,     
225,20230614,78,140,     ,     ,     ,     
225,20230615,49,100,     ,     ,     ,     
225,20230616,43,70,     ,     ,     ,     
225,20230617,35,80,     ,     ,     ,     
225,20230618,42,120,     ,     ,     ,     
225,20230619,70,170,     ,     ,     ,     
225,20230620,51,180,     ,     ,     ,     
225,20230621,53,110,     ,     ,     ,     
225,20230622,55,110,     ,     ,     ,     
225,20230623,35,80,     ,     ,     ,     
225,20230624,43,80,     ,     ,     ,     
225,20230625,37,90,     ,     ,     ,     
225,20230626,77,130,     ,     ,     ,     
225,20230627,53,90,     ,     ,     ,     
225,20230628,53,90,     ,     ,     ,     
225,20230629,75,130,     ,     ,     ,     
225,20230630,96,190,     ,     ,     ,     
225,20230701,100,180,     ,     ,     ,     
225,20230702,114,170,     ,     ,     ,     
225,20230703,124,220,     ,     ,     ,     
225,20230704,82,160,     ,     ,     ,     
225,20230705,142,410,     ,     ,     ,     
225,20230706,62,110,     ,     ,     ,     
225,20230707,51,110,     ,     ,     ,     
225,20230708,55,110,     ,     ,     ,     
225,20230709,41,130,     ,     ,     ,     
225,20230710,48,100,     ,     ,     ,     
225,20230711,71,140,     ,     ,     ,     
225,20230712,101,160,     ,     ,     ,     
225,20230713,85,130,     ,     ,     ,     
225,20230714,63,130,     ,     ,     ,     
225,20230715,113,220,     ,     ,     ,     
225,20230716,165,250,     ,     ,     ,     
225,20230717,105,160,     ,     ,     ,     
225,20230718,43,90,     ,     ,     ,     
225,20230719,42,80,     ,     ,     ,     
225,20230720,30,80,     ,     ,     ,     
225,20230721,54,120,     ,     ,     ,     
225,20230722,108,210,     ,     ,     ,     
225,20230723,128,190,     ,     ,     ,     
225,20230724,87,140,     ,     ,     ,     
225,20230725,71,160,     ,     ,     ,     
225,20230726,68,190,     ,     ,     ,     
225,20230727,95,150,     ,     ,     ,     
225,20230728,75,110,     ,     ,     ,     
225,20230729,101,150,     ,     ,     ,     
225,20230730,128,180,     ,     ,     ,     
225,20230731,130,190,     ,     ,     ,     
225,20230801,111,170,     ,     ,     ,     
225,20230802,98,210,     ,     ,     ,     
225,20230803,93,170,     ,     ,     ,     
225,20230804,64,120,     ,     ,     ,     
225,20230805,54,140,     ,     ,     ,     
225,20230806,115,220,     ,     ,     ,     
225,20230807,113,200,     ,     ,     ,     
225,20230808,105,160,     ,     ,     ,     
225,20230809,53,100,     ,     ,     ,     
225,20230810,35,80,     ,     ,     ,     
225,20230811,63,100,     ,     ,     ,     
225,20230812,86,170,     ,     ,     ,     
225,20230813,90,160,     ,     ,     ,     
225,20230814,40,100,     ,     ,     ,     
225,20230815,49,100,     ,     ,     ,     
225,20230816,52,140,     ,     ,     ,     
225,20230817,77,140,     ,     ,     ,     
225,20230818,54,100,     ,     ,     ,     
225,20230819,65,130,     ,     ,     ,     
225,20230820,43,70,     ,     ,     ,     
225,20230821,31,50,     ,     ,     ,     
225,20230822,52,90,     ,     ,     ,     
225,20230823,36,60,     ,     ,     ,     
225,20230824,48,100,     ,     ,     ,     
225,20230825,43,80,     ,     ,     ,     
225,20230826,65,150,     ,     ,     ,     
225,20230827,78,190,     ,     ,     ,     
225,20230828,41,90,     ,     ,     ,     
225,20230829,42,100,     ,     ,     ,     
225,20230830,77,180,     ,     ,     ,     
225,20230831,66,180,     ,     ,     ,     
225,20230901,35,80,     ,     ,     ,     
225,20230902,43,90,     ,     ,     ,     
225,20230903,28,60,     ,     ,     ,     
225,20230904,40,80,     ,     ,     ,     
225,20230905,45,90,     ,     ,     ,     
225,20230906,31,60,     ,     ,     ,     
225,20230907,45,90,     ,     ,     ,     
225,20230908,25,60,     ,     ,     ,     
225,20230909,19,60,     ,     ,     ,     
225,20230910,35,70,     ,     ,     ,     
225,20230911,47,90,     ,     ,     ,     
225,20230912,37,80,     ,     ,     ,     
225,20230913,62,260,     ,     ,     ,     
225,20230914,27,70,     ,     ,     ,     
225,20230915,39,80,     ,     ,     ,     
225,20230916,43,120,     ,     ,     ,     
225,20230917,52,120,     ,     ,     ,     
225,20230918,113,260,     ,     ,     ,     
225,20230919,173,270,     ,     ,     ,     
225,20230920,122,220,     ,     ,     ,     
225,20230921,48,200,     ,     ,     ,     
225,20230922,70,170,     ,     ,     ,     
225,20230923,59,120,     ,     ,     ,     
225,20230924,74,130,     ,     ,     ,     
225,20230925,54,120,     ,     ,     ,     
225,20230926,48,80,     ,     ,     ,     
225,20230927,44,130,     ,     ,     ,     
225,20230928,86,170,     ,     ,     ,     
225,20230929,80,150,     ,     ,     ,     
225,20230930,54,100,     ,     ,     ,     
235,20230101,81,200,103,67,63,50
235,20230102,50,100,77,29,29,32
235,20230103,70,210,64,40,21,28
235,20230104,118,220,106,74,181,30
235,20230105,70,140,98,5,2,37
235,20230106,84,190,92,12,12,37
235,20230107,91,210,99,9,21,59
235,20230108,80,170,78,4,16,61
235,20230109,58,150,72,18,20,60
235,20230110,93,210,79,44,52,36
235,20230111,91,190,94,8,4,57
235,20230112,111,220,100,46,69,26
235,20230113,122,210,89,9,5,59
235,20230114,95,220,79,92,96,26
235,20230115,107,230,65,43,45,41
235,20230116,50,160,36,116,108,57
235,20230117,60,140,36,3,10,75
235,20230118,85,190,44,37,45,57
235,20230119,55,180,38,15,21,58
235,20230120,48,90,16,11,9,50
235,20230121,16,70,5,0,0,10
235,20230122,46,100,28,0,0,70
235,20230123,30,60,32,2,1,61
235,20230124,26,60,20,0,0,34
235,20230125,39,80,22,56,32,8
235,20230126,44,110,63,21,13,11
235,20230127,42,110,38,0,-1,70
235,20230128,22,70,42,0,0,70
235,20230129,75,150,65,7,2,27
235,20230130,90,200,72,17,6,58
235,20230131,93,170,75,0,-1,60
235,20230201,110,210,75,5,6,60
235,20230202,75,150,81,29,16,36
235,20230203,75,170,85,0,0,59
235,20230204,21,60,73,9,7,29
235,20230205,54,140,68,17,21,57
235,20230206,16,50,45,0,0,2
235,20230207,18,50,16,0,0,1
235,20230208,30,70,9,0,0,50
235,20230209,43,90,44,0,0,30
235,20230210,61,150,64,0,0,62
235,20230211,44,90,71,0,0,2
235,20230212,16,70,60,0,0,1
235,20230213,21,60,61,0,0,15
235,20230214,16,60,43,0,0,0
235,20230215,40,100,53,0,0,0
235,20230216,69,150,83,35,11,17
235,20230217,80,190,90,0,0,50
235,20230218,78,150,91,17,10,19
235,20230219,47,120,71,8,5,28
235,20230220,89,160,84,0,0,58
235,20230221,45,100,80,5,1,28
235,20230222,33,70,68,0,0,32
235,20230223,31,100,63,4,1,21
235,20230224,70,150,60,43,33,39
235,20230225,58,150,51,4,3,66
235,20230226,62,140,46,0,0,75
235,20230227,34,90,39,0,0,65
235,20230228,25,90,38,0,-1,33
235,20230301,35,100,32,0,0,2
235,20230302,53,100,40,0,0,35
235,20230303,34,90,56,0,0,69
235,20230304,40,110,58,26,19,58
235,20230305,32,90,45,5,8,69
235,20230306,55,150,41,81,74,50
235,20230307,53,140,36,15,22,65
235,20230308,40,100,22,0,-1,70
235,20230309,61,140,23,56,40,25
235,20230310,88,190,16,160,137,13
235,20230311,31,110,27,3,7,70
235,20230312,73,160,61,31,9,18
235,20230313,133,240,102,29,27,35
235,20230314,75,160,59,39,72,50
235,20230315,38,100,42,0,-1,65
235,20230316,66,140,79,29,11,65
235,20230317,38,120,97,10,3,57
235,20230318,40,100,110,17,35,2
235,20230319,42,100,77,0,0,2
235,20230320,65,130,79,67,16,21
235,20230321,82,160,91,43,35,10
235,20230322,106,200,99,58,28,49
235,20230323,97,190,107,55,92,45
235,20230324,101,200,97,17,17,60
235,20230325,93,190,86,19,22,50
235,20230326,48,130,62,3,4,63
235,20230327,55,130,50,8,10,70
235,20230328,47,120,51,40,27,58
235,20230329,59,130,95,17,14,44
235,20230330,92,170,102,0,-1,57
235,20230331,64,160,103,152,97,47
235,20230401,74,160,82,31,12,35
235,20230402,95,170,57,0,0,75
235,20230403,59,120,58,0,0,75
235,20230404,25,60,57,0,0,65
235,20230405,24,80,61,0,0,70
235,20230406,52,120,73,86,43,28
235,20230407,34,90,83,0,-1,50
235,20230408,41,70,74,0,0,58
235,20230409,31,70,95,0,0,50
235,20230410,78,190,101,33,81,56
235,20230411,86,160,89,14,6,63
235,20230412,75,170,87,61,72,60
235,20230413,81,180,80,19,52,61
235,20230414,51,100,93,0,0,65
235,20230415,58,120,88,3,1,57
235,20230416,42,90,82,0,-1,47
235,20230417,43,100,86,0,0,36
235,20230418,84,140,100,0,0,70
235,20230419,88,150,99,0,0,70
235,20230420,85,150,90,1,1,64
235,20230421,52,200,110,41,145,56
235,20230422,28,60,86,15,13,48
235,20230423,44,120,109,85,140,32
235,20230424,66,150,83,49,55,56
235,20230425,50,130,68,2,6,63
235,20230426,29,90,64,0,-1,65
235,20230427,40,110,82,0,0,70
235,20230428,45,90,90,24,22,8
235,20230429,33,70,100,0,0,58
235,20230430,28,70,106,0,0,7
235,20230501,31,100,109,0,-1,50
235,20230502,37,100,82,0,0,70
235,20230503,51,130,90,0,0,75
235,20230504,59,110,123,0,0,72
235,20230505,30,80,129,8,20,50
235,20230506,28,70,141,51,45,10
235,20230507,29,80,149,9,89,4
235,20230508,32,80,130,0,0,0
235,20230509,45,90,129,114,150,3
235,20230510,26,80,108,0,0,2
235,20230511,37,100,122,23,18,29
235,20230512,52,110,137,24,38,36
235,20230513,48,100,134,0,0,57
235,20230514,35,90,114,0,0,17
235,20230515,40,140,100,13,3,3
235,20230516,50,110,107,0,0,66
235,20230517,35,80,97,0,0,68
235,20230518,44,110,105,0,0,75
235,20230519,56,140,129,0,0,70
235,20230520,71,140,140,0,0,65
235,20230521,49,110,143,0,0,59
235,20230522,43,110,156,0,0,34
235,20230523,51,130,114,0,0,65
235,20230524,32,80,123,0,0,66
235,20230525,50,110,123,0,0,64
235,20230526,61,110,122,0,0,65
235,20230527,48,90,127,0,0,63
235,20230528,57,120,137,0,0,63
235,20230529,62,120,120,0,0,67
235,20230530,48,100,119,0,0,70
235,20230531,53,110,127,0,0,68
235,20230601,47,90,115,0,0,70
235,20230602,53,110,131,0,0,65
235,20230603,50,100,153,0,0,72
235,20230604,51,100,138,0,0,70
235,20230605,40,80,128,0,0,75
235,20230606,56,110,131,0,0,70
235,20230607,53,100,133,0,0,69
235,20230608,73,130,142,0,0,69
235,20230609,72,120,173,0,0,63
235,20230610,54,110,191,0,0,67
235,20230611,39,70,227,0,0,70
235,20230612,45,100,213,0,0,68
235,20230613,60,120,203,0,0,75
235,20230614,66,120,200,0,0,75
235,20230615,35,70,200,0,0,70
235,20230616,29,70,186,0,0,61
235,20230617,28,70,183,0,0,1
235,20230618,41,90,225,0,-1,61
235,20230619,55,140,186,0,-1,37
235,20230620,42,140,214,20,66,39
235,20230621,44,100,175,0,0,1
235,20230622,37,110,186,0,0,1
235,20230623,28,70,187,0,0,35
235,20230624,33,80,202,0,0,57
235,20230625,33,80,247,0,0,67
235,20230626,61,130,179,0,0,67
235,20230627,49,110,171,32,6,70
235,20230628,42,80,181,32,14,50
235,20230629,45,110,169,25,28,34
235,20230630,66,150,174,6,3,42
235,20230701,77,150,174,76,57,24
235,20230702,88,160,169,0,0,67
235,20230703,90,230,160,8,33,56
235,20230704,68,130,164,6,15,61
235,20230705,83,270,147,80,165,23
235,20230706,44,110,166,0,0,65
235,20230707,43,110,207,0,0,65
235,20230708,36,80,229,0,0,65
235,20230709,30,120,203,6,56,50
235,20230710,47,110,189,0,0,68
235,20230711,63,160,198,0,-1,69
235,20230712,73,150,180,0,-1,65
235,20230713,60,120,179,0,-1,67
235,20230714,50,100,191,5,2,     
235,20230715,87,200,201,3,3,     
235,20230716,115,210,185,0,-1,     
235,20230717,75,140,177,1,4,     
235,20230718,25,80,180,0,-1,     
235,20230719,29,80,170,11,18,66
235,20230720,23,70,160,5,33,65
235,20230721,45,110,157,5,4,62
235,20230722,57,180,159,94,141,36
235,20230723,88,170,177,94,118,29
235,20230724,49,110,167,3,2,60
235,20230725,49,110,157,0,0,75
235,20230726,54,120,162,9,13,62
235,20230727,53,110,171,110,140,24
235,20230728,45,90,190,1,1,50
235,20230729,64,120,188,0,0,62
235,20230730,88,160,180,20,9,65
235,20230731,80,150,179,81,159,25
235,20230801,77,150,164,65,187,50
235,20230802,66,170,170,86,261,50
235,20230803,51,160,170,12,5,36
235,20230804,36,100,169,4,3,58
235,20230805,37,120,156,26,62,61
235,20230806,58,180,154,85,248,25
235,20230807,79,170,160,17,18,38
235,20230808,71,170,161,0,0,75
235,20230809,39,110,162,0,0,70
235,20230810,32,100,174,0,0,70
235,20230811,50,110,195,0,0,65
235,20230812,58,130,188,16,42,58
235,20230813,60,120,182,0,0,64
235,20230814,38,100,197,0,-1,65
235,20230815,42,100,183,0,0,8
235,20230816,37,100,179,0,0,3
235,20230817,75,130,184,0,0,70
235,20230818,42,90,192,0,-1,59
235,20230819,50,120,203,0,-1,58
235,20230820,36,80,182,0,0,60
235,20230821,26,70,180,0,-1,50
235,20230822,41,100,178,0,0,29
235,20230823,27,70,183,0,0,41
235,20230824,31,80,189,45,138,18
235,20230825,23,70,181,0,-1,11
235,20230826,37,110,158,20,33,61
235,20230827,47,120,155,50,92,58
235,20230828,27,80,163,4,20,21
235,20230829,26,100,155,5,7,65
235,20230830,42,120,150,40,185,56
235,20230831,37,110,151,14,17,62
235,20230901,34,80,167,0,0,66
235,20230902,31,70,172,0,0,57
235,20230903,16,50,169,0,0,2
235,20230904,31,70,189,0,0,60
235,20230905,35,60,211,0,0,65
235,20230906,26,60,228,0,0,56
235,20230907,32,70,228,0,0,60
235,20230908,17,50,214,0,0,1
235,20230909,18,50,204,0,0,0
235,20230910,28,70,237,0,0,3
235,20230911,38,90,203,9,4,26
235,20230912,22,50,192,14,10,9
235,20230913,46,190,156,35,302,27
235,20230914,25,70,156,0,0,65
235,20230915,31,70,172,0,0,61
235,20230916,39,90,185,0,0,62
235,20230917,43,100,179,3,9,27
235,20230918,76,190,185,44,219,23
235,20230919,121,240,174,42,69,50
235,20230920,98,190,188,1,1,62
235,20230921,38,180,154,108,126,5
235,20230922,41,110,133,62,193,34
235,20230923,33,130,145,26,130,58
235,20230924,58,150,153,2,1,65
235,20230925,45,100,151,0,-1,26
235,20230926,35,90,174,0,0,57
235,20230927,35,110,181,0,0,3
235,20230928,63,160,176,0,0,62
235,20230929,54,120,168,11,49,56
235,20230930,34,80,164,0,-1,70
240,20230101,80,200,119,46,57,50
240,20230102,50,110,80,41,34,30
240,20230103,59,160,60,21,19,1
240,20230104,127,210,117,60,105,34
240,20230105,73,150,105,22,9,29
240,20230106,67,150,100,24,25,36
240,20230107,80,150,101,20,13,63
240,20230108,65,130,81,8,27,47
240,20230109,61,120,71,29,29,58
240,20230110,78,160,74,79,85,27
240,20230111,93,180,99,35,41,29
240,20230112,118,220,107,111,180,30
240,20230113,105,200,89,10,4,60
240,20230114,85,190,81,114,173,28
240,20230115,94,220,63,31,58,26
240,20230116,55,160,38,127,174,56
240,20230117,40,150,17,5,2,70
240,20230118,63,150,26,16,28,62
240,20230119,52,160,34,30,45,59
240,20230120,40,100,11,56,67,29
240,20230121,20,80,-2,0,0,1
240,20230122,39,90,20,0,0,57
240,20230123,33,80,34,0,-1,59
240,20230124,29,80,20,0,0,56
240,20230125,33,80,1,36,22,10
240,20230126,42,110,51,42,11,12
240,20230127,53,130,40,0,0,70
240,20230128,25,60,37,0,-1,70
240,20230129,61,130,52,3,1,20
240,20230130,88,180,68,13,12,59
240,20230131,81,170,68,0,-1,62
240,20230201,106,190,76,0,-1,62
240,20230202,81,150,83,38,24,25
240,20230203,79,170,89,0,-1,61
240,20230204,17,60,72,7,1,50
240,20230205,60,160,65,17,16,35
240,20230206,17,80,41,0,0,56
240,20230207,18,50,10,0,0,6
240,20230208,25,70,11,0,0,65
240,20230209,38,70,20,0,0,57
240,20230210,56,120,49,0,-1,56
240,20230211,45,90,79,0,0,50
240,20230212,14,50,74,0,0,56
240,20230213,23,60,73,0,0,56
240,20230214,16,50,54,0,0,3
240,20230215,31,60,52,0,0,24
240,20230216,58,120,83,68,39,14
240,20230217,90,210,102,3,2,57
240,20230218,91,190,103,13,11,25
240,20230219,53,140,76,25,10,42
240,20230220,87,170,84,0,0,58
240,20230221,42,100,83,0,-1,29
240,20230222,35,70,68,15,20,10
240,20230223,30,90,63,14,3,15
240,20230224,61,160,54,46,44,28
240,20230225,53,150,43,1,2,65
240,20230226,52,120,37,0,0,75
240,20230227,38,120,35,0,0,70
240,20230228,25,80,31,26,16,30
240,20230301,35,100,25,0,0,0
240,20230302,56,110,37,0,0,42
240,20230303,33,100,51,0,0,8
240,20230304,41,110,57,7,6,63
240,20230305,27,80,36,22,15,57
240,20230306,48,150,41,54,48,46
240,20230307,42,140,22,64,34,57
240,20230308,38,110,12,39,10,36
240,20230309,47,110,18,114,159,22
240,20230310,68,180,17,133,151,8
240,20230311,25,90,23,0,0,70
240,20230312,71,150,72,24,13,30
240,20230313,133,290,125,31,27,37
240,20230314,78,170,64,37,67,57
240,20230315,33,80,51,0,-1,65
240,20230316,73,140,87,20,4,70
240,20230317,37,90,115,0,-1,63
240,20230318,40,120,118,30,36,46
240,20230319,38,80,88,0,-1,12
240,20230320,60,110,84,106,55,14
240,20230321,60,130,101,63,26,12
240,20230322,82,160,106,63,52,30
240,20230323,92,200,126,62,75,59
240,20230324,107,190,112,16,20,58
240,20230325,99,230,92,20,66,57
240,20230326,48,130,67,0,-1,29
240,20230327,53,160,40,7,13,63
240,20230328,50,120,47,14,3,65
240,20230329,46,100,106,0,-1,63
240,20230330,96,190,126,0,-1,61
240,20230331,65,150,105,146,134,27
240,20230401,55,120,93,61,37,21
240,20230402,68,140,61,0,0,70
